review_id,dt,rating,sentiment,review
468,12/01/09 03:00,5,positive,"These Honey Dijon chips bring a terrific balance of salty, tangy, sweet and crunchy. Other brands Ive tried use too much mustard flavor, which overpowers the Honey Dijon pairing.<br /><br />These chips make a great side dish on a BBQ plate with baked beans, coleslaw or potato salad and grilled meat. Naturally, they also go down great with beer.<br /><br />As an Oregonian, Im proud to share these delectable snacks with friends, especially those living outside our state and who havent experienced gourmet chips. I tell them Kettle Brand does for potato chips what microbrews did for beer.<br /><br />Kettle Brand potato chips are unmistakable--a light gold color, rich flavor and amazing crunch. Kettle Brand chips are also a healthier snacking option than the major chip brands. Kettle Brand chips dont have trans fats, MSG or artificial flavors and colorings. The company also has a line of organic potato chips and all of their products are certified Kosher.<br /><br />I also recommend these other Kettle Chips flavors: <a href=http://www.amazon.com/gp/product/B000G6MBUA>Kettle Chips Sea Salt & Vinegar</a> and <a href=http://www.amazon.com/gp/product/B000G6Q4GM>Kettle Chips Spicy Thai</a>.<br /><br />Annette Solomon, a reporter for the Salem Statesman Journal recently noted that a glass of wine goes nicely with these chips. Solomon wrote, ...you could be missing out on a wonderful pairing. These chips are spicy, so you would want to select a semi-sweet white wine. Also, a moderate amount of acid will subdue the strong flavors of ginger, lime, garlic and cilantro without over-powering them. Classically, a German-style Riesling fits these parameters perfectly."
469,10/01/09 03:00,5,positive,These chips remind me of a long obsolete brand of chips we could get in middle school. They are by far the tastiest chips Ive had and its impossible to walk past the aisle without picking up the trademark blue bag and then putting the bag clip on the bag!
470,15/09/08 04:00,5,positive,"These are by far my favorite chips, they are extremely crunchy (similar to other Kettle style chips), but its the extreme Vinegar flavor that differentiates these from lesser fried potato snacks.  Ive tried several other brands of Salt and Vinegar and none of them come close."
471,11/09/08 04:00,4,neutral,"They are good but need more cheese and wish they were krinkle cut. I much prefer the salt & pepper just for the krinkle cut - they have a better texture. All around this brand is much better than Frito-Lay and a good price on Amazon when you get free shipping. These are similar to Tims or Zacks chips in that they are very crispy.<br /><br />On a side note, these are the hardest bags to open by hand. I have to use a knife or scissors everytime."
472,27/08/08 04:00,4,neutral,It took a while to get used to these chips but they are pretty good and more healthy for you. They sure were eaten all up by my family and friends.
473,30/07/08 04:00,4,neutral,"These are delicious.  The 2 oz bags are a bit big for school lunches, definitely more than a serving."
474,30/07/08 04:00,4,neutral,"I recently tried this flavor/brand and was surprised at how delicious these chips are.  The best thing was that there were a lot of brown chips in the bsg (my favorite), so I bought some more through amazon and shared with family and friends.  I am a little disappointed that there are not, so far, very many brown chips in these bags, but the flavor is still very good.  I like them better than the yogurt and green onion flavor because they do not seem to be as salty, and the onion flavor is better.  If you havent eaten Kettle chips before, I recommend that you try a bag before buying bulk.  They are thicker and crunchier than Lays but just as fresh out of the bag."
475,28/07/08 04:00,5,positive,"We are always pleased with Amazons packaging. Chips are never crushed or broken, always fresh. We really liked this brand/flavor of chips. Very tasty!"
476,26/07/08 04:00,5,positive,"These chips are some of the best Ive tasted. They are not filled with chemicals. You taste the tangy vinegar as well as the potato. Not greasy. Perfectly crispy. If you dont like salt and vinegar tanginess, dont even bother to try. These definitely have zip. I love them. My children and their friends love them. Even my 4 year old loves them!"
477,14/07/08 04:00,5,positive,"These chips were a great deal.  Kettle was having a special deal for the case of chips.  They are hard to find in Vegas and are my favorite flavor. Shipping was very fast, sooner than expected."
478,08/07/08 04:00,5,positive,fantastic!you can not beat this taste and you can not resist to it only one if you are spice lover
479,06/07/08 04:00,4,neutral,Eat at your own risk.  Once I would open a bag I could not stop.  Good and salty.
480,06/07/08 04:00,5,positive,"I dont eat many chips, but these I love. Great buy and arrived quick and packed great. Expiration date is a ways away, so I have awhile to enjoy them Great natural potato flavor. I love brown russet, hardy flavor and these fit that description to a tee."
481,05/07/08 04:00,5,positive,I simply fell in love with these chips and refused to share them with my friends.  :))  My experience with a lot of cheese-favored chips has been too salty and a little over the greasy side.  But these NY Cheddar from Kettle really changed my mind.  Thanks to Amazon for great discounts and I dont have to buy them from the store anymore.
482,05/07/08 04:00,5,positive,Bought this box of chips as a Fathers Day gift because Dad loves them.  They are very yummy and more substantial than regular chips.
483,04/07/08 04:00,5,positive,"These chips are quite tasty and the price is right.  Packaged very well, would buy again."
484,30/06/08 04:00,2,neutral,I like Kettle chips but was really disappointed with this order because they were over cooked.  I bought a bigger sized bag from Costco and the chips were all cooked perfectly. So I dont know why these were different.<br />Will never buy these chips from here again.
485,29/06/08 04:00,5,positive,For some reason Amazon would not ship these to Alaska!..so I sent them to my grandchildren who got to enjoy them.  They are very good chips! Amazon should rethink the shipping to Alaska thing.  I would order groceries online.
486,21/06/08 04:00,4,neutral,"My husband likes these a lot. They are a bit different to get used to as they are less greasy and salty in taste than the usual chips you buy. They are more browner than I would like to see and the chips are pretty sturdy in texture. Not bad, though. Just takes getting used to eating chips better for your health. They do have about 1/2 the calories in fat, however."
487,21/06/08 04:00,4,neutral,"Just got this order and it is ok. A bit light on the cheddar flavoring and herb taste eludes me, if it is there."
488,20/06/08 04:00,2,neutral,"I really love Kettle brand chips, but these are rather disappointing. There is very little sour cream or onion flavor."
489,11/06/08 04:00,3,neutral,"I took one and said good Russet potato chip but I found that the flavoring was subtle for my taste, a bit oily and overcooked. It may be because I am use to eating their great tasting <a href=http://www.amazon.com/gp/product/B000G6Q4GM>Kettle Chips Spicy Thai, 2-Ounce Bags (Pack of 24)</a>. Or perhaps because all the chips in the bags I received were overcooked and that overpowered the seasoning. It is obvious the chips are flavored, but if I did not read the bag I would never have thought it had Cheddar flavor. And I love New York Cheddar. The flavoring included Parmesan, Cheddar, Blue Cheese, garlic and other spices. A good chip even when overcooked, but I do not plan to buy them again."
490,03/06/08 04:00,5,positive,"I took one and said good Russet potato chip but where is the flavoring? Then all of a sudden, within seconds, it spread to my senses and my taste buds were happy. As close to Thai food as a potato chip can get.  These chips are spicy enough to satisfy that craving for spice and a hint of sweetness that makes them habit forming. The flavoring included garlic, ginger, jalapeno, cilantro and other spices, and it just felt great to eat these. I will buy these again. These were a treat."
491,15/05/08 04:00,2,neutral,"I agree with the other review, these chips are not for a sore mouth or tender gums. The chips are very hard and the taste is delightful if you enjoy the salt/vinegar combo. Unfortunately, every bag I received in that case was over cooked! They were very dark and only a few golden brown chips in each bag. They definitely need to improve that!"
492,28/03/08 03:00,5,positive,We love Kettle Chips Lightly Salted and dont feel guilty eating them!  We used to buy them at Whole Foods but buying from Amazon has saved us money.  We have purchased at least 3 times and have been happy with the chips and the delivery.
493,22/02/08 03:00,5,positive,"A friend of mine brought these into work with the claim , these will change your life!  While my life is fairly unchanged, I cannot get enough of these chips . . . . and I do not even like kettle chips.  For the most part, I find Kettle Chips to be too thick and greasy, but the flavor of these chips is amazing!  The are the type of hot that is refreshing.  If you do not enjoy spicy or hot things . . . try these anyway, they may convert you."
494,22/02/08 03:00,5,positive,"But if you happen to, like me, there is no better sea salt and vinegar chip Ive found in this country."
495,20/02/08 03:00,5,positive,"These are the best potato chips Ive ever tasted.  Its easy to go through half of a bag without stopping.  The texture/crunchiness is just perfect, as is the salt and vinegar combination.  I dont know how they taste so much better than all of the other chips Ive ever had, but they do.  And, judging from the nutrition facts, they seem to be healthier, too.  Theyre somewhat fibrous and have a good bit of potassium and vitamin c, which could be because they dont skin the potatoes and the chips are a bit thicker than normal.<br /><br />And if you like these, all of the Kettle chips are great."
496,27/01/08 03:00,5,positive,"i rarely eat chips but i saw these and tried them. they are really amazing. i love cheddar too, but the chips are really thin and crunch and delicious flavor. i recommend them."
497,04/12/07 03:00,5,positive,"This is easily the best potato chip that I have ever had.  Look at the ingredients:  Ginger and 3 types of hot pepper.  How can you go wrong?<br /><br />Obviously, not for you if you dont like spicy food. But, if you DO like spicy food, youll probably love these.  They have that hot-with-a-hint-of-sweetness flavor combo that is prevalent in a lot of Thai food."
498,09/08/07 04:00,4,neutral,"Kettle Chips Spicy Thai potato chips have the perfect amount of sweet, savory and spicy-- everything youd want in a good meal or better yet...a potato chip.  Since these are kettle-cooked, the chips are uniquely shaped and are sometimes a bit over-browned.  They are, however, sliced just perfectly, not too thick, not too thin, so you can actually get a great crunch with each bite without breaking a tooth off.  The flavor is tremendous, although I wouldnt describe it as Thai.  Its more of a vague, sweet and tangy flavor with a kick, and every now and then you get a great big hit of ginger.  If you like any spice at all, these really are not overly spicy, so most people can handle them.  The fact that these chips have absolutely no artificial ingredients or trans fat makes them a fabulous addition to any munchers snack cupboard."
499,12/07/07 04:00,4,neutral,"Okay, I should not eat potato chips, nor should anyone.<br />But these are so spicy, I would find it hard to eat<br />very many. That makes them an indulgence that<br />rescues some people from overindulgence."
500,03/07/07 04:00,5,positive,"I dont write very many reviews but I have to say that Kettle Brand chips are the best I have ever tasted.  Every flavor is dynamite.  If you are feeling iffy about honey dijon, I would recommend cheddar beer, absolutely amazing.  And theyre healthy!  (besides a lil fat)  I have eaten a lot of chips in my day and Kettle takes the cake.  Enjoy, and dont eat them too fast."
501,08/03/07 03:00,5,positive,"I bought these for the office and no one can put them down. Im ordering more today and it has only been 2 weeks. Didnt have to shop for them either, Amazon brought it to my door!"
502,21/06/08 04:00,2,neutral,It was a great value and I like the package size but not vinegary enough for me. Wont order this brand again. Great chips otherwise.
503,02/10/12 04:00,5,positive,Perfect!! They are my favorite because I can season with a variety of spices to exactly suit my tastes without all the salt!
504,31/01/12 04:00,4,neutral,"Amazons suggestion for a 4 star review is I like it.  That being said, I gave a 5 star review to the Spicy Thai chips.  These chips are perfect for people that enjoy a spicy chip, but whose taste buds dont appreciate the added sweetness and ginger flavor.  The only thing I REALLY dislike about these chips (along with the rest of the flavors) is that the serving size is HALF the bag.  Really?  Who can eat half and save the rest for later???  Not me..."
505,22/09/11 04:00,5,positive,"These are a favorite at our home. We like the ones that have Sea Salt. We also like Barbeque  flavored. These are not ruffly chips that have ridges. These are thickly cut plain slice potatoes. They are thick and crunchy and have a great texture in your mouth. They also have a great taste. The sea salt ones, which are a favorite, have just enough salt to have salt but not so much that you feel like you have to drink a gallon of water with your chips.<br /><br />Enjoy."
506,17/12/10 03:00,5,positive,These are the best unsalted chips around and we have tried many.  They have the best potato flavor.  They came when you said they would.
507,23/10/10 04:00,5,positive,"Great chips, great price.  Odds are that you will have them to yourself.  If you like your fish and chips soaked in malt vinegar, you will love these.  The best salt and vinegar chips I have ever had (and I love this flavor, mind you).  They are spectacular with deli sandwiches or on their own.  Since I have found that S&V is palatable to only the most intelligent of our species I know that my afternoon snack is all mine, unless of course I run into another heavy brained, hearty breathed like mind.  -Summary- If you like the taste of bitter sweet salty vinegar and a crispy chip to boot you wont pucker at the sight of these handily bagged morsels.  It is the first and only time I have committed to a whole case of chips and I will do it again.  Mmmmm... vinegar..."
508,17/07/09 04:00,2,neutral,I was really looking forward to trying these chips since I love cheese but I was SUPER DISAPPOINTED! I am a big fan of Kettle Chips but these tasted somewhat stale and almost plain! They are supposed to have a cheddar taste but you cannot taste any of that...its annoying. I do not recommend this flavor..salt and vinegar and buffalo bleu are my favorite.
509,31/01/09 03:00,1,negative,"These are perhaps the worst chips that have ever gone into my mouth.<br /><br />For my entire life Sour Cream & Onion (and in this case & Chive) chips were my favorite. Recently Kettle brand Honey Dijon Mustard took that slot. So when I found out they had sour cream & onion I just had to try them.<br /><br />As soon as I opened the bag the chips smelled of powdered milk. And indeed each chip is coated with a powdered sour cream that is just awful. It tastes like rancid milk. Not just sour, but like sour cream that when rancid. The powdery texture is also extremely unappealing. I basically hated these chips. I would not recommend these chips to anyone unless they had a particular affinity for a powdery, chalky texture on a chip, with a rancid (and onion flavor) and I have a hard time believing that person exists.<br /><br />I plan on contacting Kettle and sharing my thoughts with them. Hopefully theyll reassess the seasoning on these otherwise wonderful kettle style chips."
510,12/09/09 04:00,1,negative,"Kettle chips now look, feel and taste like Lays.  These chips used to be my favorite when it was crinkle cut and hefty.  Now, no longer my favorite."
511,19/01/08 03:00,5,positive,Great price for an excellent chip. At about 80 cents for a 2 ounce bag these are a bargain as well as a very tasty chip. Everyone Ive let try these has been impressed and commented on how good they taste. Ive yet to find a Kettle chip that disappointed!
512,27/08/11 04:00,4,neutral,"I love these chips, which is why I bought them, to stock up for the entire school year. The chips taste great, and packages were all sealed and in good condition when the arrived. The box on the other hand was in tatters, with holes and complely squished... I dont know if that was a result of customs or the voyage, but to receive it was a bit disgruntling given it was falling apart. Luckily, there were no victims within. All the chips are as they should be."
513,07/02/11 03:00,3,neutral,This is the first time I tried Sea Salt & Vinegar chips. Not my taste.  Make sure you like salt & vinegar before ordering. You may be in for a suprise if you have never tried them before.  Ill stick with the salt and black pepper chips.
514,16/12/10 03:00,5,positive,"TOTALLY ORGASMIC.  these chips are the best spicy chip i have ever tasted.  signed up for the subscribe and save option.  the case contained 15(FIFTEEN, FULL SIZED BAGS) OF CHIPS.  the price per unit equals $1.73  per package.  that is not even the cost of plain chips.  if you add the free shipping and the fast delivery, this deal is a steal.  so run like you stole something over to your computer and order the SPICY THAI CHIPS.  p.s.  even if you paid the going price of $30.00, you are still ahead of the curve.  ENJOY"
515,02/12/10 03:00,5,positive,"Seriously, now. Tasty, tasty, tasty. Fresh, too!<br /><br />The only problem is that you have a pack of 24 and that can lend itself to wanting to make multiple trips to the cupboard for more helpings! Or, grabbing multiple bags to begin with. Pace yourself! I keep saying.<br /><br />You cant go wrong with these if youre a fan of the salt and vinegar classic flavor.<br /><br />2-ounce bags are about double the size of the kids bags; about the same size as the ones in the small gas station racks. Its really a good size for an adult.<br /><br />Its a somewhat healthier snack than a typical bag of fried chips, but it has 300 calories per bag. Again, not too bad, but something to think about.<br /><br />Bottom-line: Delicious!"
516,30/11/10 03:00,5,positive,"Despite coming in an extremely large box, I found this to be great value. All the bags were preserved with a reasonable expiration date that is months away. Id definitely recommend."
517,14/07/10 04:00,1,negative,"These were nasty, they were so greasy and too rich for my blood, plus they lacked major flavor, no spicy jalapeno flavor at all.  I was so dissapointed in these chips, I am always hearing great things about these chips but I am telling you, yuck yuck yuck.  Give me pain chips any day.  Maybe there is a better kettle chip brand out there but I am staying clear from these chips. I wish I could give these zero stars if I could."
518,01/02/10 03:00,4,neutral,"If you like spicy, then these are for you.  I like spicy, so I enjoyed these.  Theyre also crunchy, as kettle-cooked chips should be."
519,25/12/09 03:00,3,neutral,"These are decent, but if you want a realllly good salt and vinegar chip, try Boulders Salt and Malt Vinegar chips.  THOSE are awesome."
520,19/11/09 03:00,2,neutral,"Being a salt-free product is why I purchased this, but the chips are quite greasy."
521,11/10/09 04:00,5,positive,"These are the best potato chips that money can buy.  There is just enough salt to taste it, but not so much that it masks the lingering potatoey awesomeness after youve wolfed down a bag of these beauties.  Each chip has the perfect thickness - my teeth get excited every time I put one in my mouth!  Everything about these chips is so perfect, its like they were made by God and delivered by Gabriel himself.  Now that I know Amazon carries these, I dont even have to leave my house to buy them!  I may never eat anything else again!"
522,26/08/09 04:00,3,neutral,"These things are just too darn cheesy. If you like a lot of flavor, youll love these. Otherwise, you will overdose on their cheddary goodness."
523,02/04/08 04:00,5,positive,"I first discovered Kettle Chips with sea salt and vinegar while shopping at Trader Joes with my daughter Mindy.  I couldnt believe how tasty they were; the best chip I had ever eaten.  It was love at first bite, and Ive been munching them ever since.<br /><br />Other things in their favor: theyre thicker than other chips, so dont crumble as Im devouring them; theyre delightfully crunchy; and the salt-and-vinegar combination is heavenly.  I tried to create an original line to describe this palate-pleasing taste treat, but couldnt beat what the manufacturer said: tongue-puckering tang and crunch.  Isnt that poetic?<br /><br />As for health values, since Kettle Chips are not peeled during preparation, Im getting more nutrition, such as potassium and vitamin C.  My mother would approve of that, and the fact that theyre hand-cooked in small batches.<br /><br />I often enjoy Kettle Chips as an afternoon snack with my favorite soda or iced tea, but theyre also delicious with a tuna sandwich or a hot dog for lunch.  Well, actually Kettle Chips go perfect with everything ... except sweets, of course.<br /><br />My only problem is that theyre so delicious I cant stop eating them.  Thats the reason I chose these smaller packets; I figured 24 could last me almost a month, if I was a good girl, kept my appetite under control--and hid them from the kids!  For the sake of fewer calories, I try hard and have succeeded so far.  It isnt easy, but ...<br /><br />Have I told you how much I love them?<br /><br />Reviewed by: Betty Dravis, 2008<br />Millennium Babe: The Prophecy"
524,28/07/07 04:00,5,positive,"You dont need salt to hide the taste of potato chips. And these chips prove it. The taste of the potato comes through, instead of being masked. OK, so theyre still a snack food, but no salt and no trans-fats mean these are about the healthiest potato chips you can get. And if youre on a low-salt diet (like I am), having these available means I can eat chips, and Kettle are just the best."
525,18/01/08 03:00,5,positive,"These potato chips are excellent.There are no trans fats.<br /><br />They taste absolutely delicious.Whenever I am in the mood for potatoe chips, Kettles is the brand I buy.<br /><br />A great product that anyone should enjoy and I highly recommend them!<br /><br />Enjoy!"
526,11/01/09 03:00,5,positive,"It feels strange to review chips, but I am compelled because these are my absolute favorite chips. Kettle has lots of flavors but I always go back to these regular lightly salted.<br /><br />They are thicker and sometimes greasy at the bottom of the bag, plus they often looked burned. They are not actually burned. It has something to do with how much sugar is in the potato that makes it dark. I love to open a bag and find some browned chips.<br /><br />Lays and Wise have their place but Ive become a chip snob thanks to Kettle.<br /><br />Like Edys or Breyers ice cream, some products are worth the money. These are the best of the best."
527,11/02/08 03:00,5,positive,I have tried a lot of S&V chips and these are the best!  Real sea salt and REAL vinegar!  Mouth-watering flavor & crispiness.  Not for the faint of heart - the flavor is very authentic!  :)
528,24/03/07 03:00,5,positive,"Kettle brand chips are very crunchy.  I would say regular plain old Lays potato chips are at the soft end of the soft/crunchy spectrum.  Ruffles brand potato chips used to be considered the crunchiest, but Kettle brand chips are far more crunchy.  If you have a tender mouth or bad teeth (dentures) you might want to steer clear of Kettle brand.  Otherwise, youll love these chips.  The Sea Salt & Vinegar chips are super TANGY.  I enjoy taking swigs of vinegar bottles from time to time.  I am dissapointed with all other Salt & Vinegar chips either because the chips are too soft and/or the vinegar taste whimpy and/or chemically.  Rest assured Kettle Sea Salt & Vinegar has a gourmet flavor.  The vinegar flavor has no chemical flavor and could NEVER be called whimpy!"
529,27/09/09 04:00,1,negative,"I once loved these chips and they were the only chips i would buy.  I discovered them when I was in England back in 2000 and quickly became a fan.  About a year ago I picked up a bag that was on sale at my local supermarket.  I was finding it odd that they were on sale so much but took advantage of it.  After opening the bag I found the chips were not even close to the Kettle chips I was used to.  They were all uniform whitish yellow in color, flavor was way off, the lovely extra crisp brown chips were gone completely and I was very disappointed.  So I e-mailed Kettle with the following:  What Happened? I bought this bag of chips the other day and they have a very different taste; It tastes cheaper. I dont know how else to put it... I also noticed that the chips seemed to be less cooked as I did not see any of the browner colored chips that have the most flavor. I am hoping that nothing has changed with the ingredients or process used to produce this product. Did I just get a weird batch? I have been buying only Kettle Chips for about 10 years now so I am wondering.  I did receive a reply: Thanks for letting us know about your experience with your Kettle Brand® Chips. It sounds like you may have received a bag that should not have slipped by our inspections, and we apologize.Our potatoes do vary seasonally which could account for a variation in color-but our chips should still taste great!Thanks for providing us with the best before code from the bag.  This really helps when passing on your comments to our staff.<br />We are sending some coupons to replace your purchase with any of our Kettle Brand® flavors or nut butters, believing you will have a great experience with your next purchase! In case you buy this product again, we suggest avoiding the same best before date (if you still have it) in the rare instance another bag from the same case slipped by our inspections at the same time.<br />Thanks again for letting us know about this and expect the coupons to arrive within 3 weeks.  Please let me know if I can be of any more help.  Well the next bag was good.  Since that time I have picked up 3 bags of chips all were like the bad bag so I am pretty sure that they have changed there product to reduce cost.  I did some research and found out that Kettle was bought out by a private equity company.  So the same cookie cutter management processes are probably being employed at Kettle.  Acquire company with high quality brand recognition, sell product to mass merchants, lower quality/cost of product to increase margin and finally sell company just before the customer base starts to realize that the brand is no longer a quality brand.  increased profits make the company more valuable on paper so they make a nice profit for the investors. Customer and employees lose out of course as does an unsuspecting buyer of the exploited brand.  Stay away from Kettle chips they are no longer the same..."
530,28/01/12 04:00,5,positive,"Someone brought these to a party we had last month and I didnt put them out because the buffet was full and didnt think anyone would like saltless potato chips.  Last week we had some friends over and these were all I had in the pantry so I put them out.  OH MY GOSH THEY ARE SO GOOD!  I was so wrong to think they would be bland; they are full of real potato flavor, wonderfully crisp and very fresh tasting.  I am here on amazon to buy a case, I only want to have these with dips.  Truly delicious!"
531,18/02/09 03:00,5,positive,These Backyard BBQ Kettle Chips were a great deal with the promo code.  It was nice to have a larger size bag.  Some Kettle Chips in the grocery store are only about 5 ounces and we polish them off in one family lunch!  They arrived fresh and were not in crumbles as some other chips from Amazon Grocery have been.  Great flavor and All Natural!
532,28/06/08 04:00,5,positive,"I have tried Herrs, UTZ, wise, pringles, lays etc....but Kettle tasted the best. The quantity of salt used is the optimum which is required.<br /><br />Although they say serving size 1 ounce, you will finish the whole packet in no time. Total calories is 300 for 2 ounce bag. This is slightly on the higher side. But still it is ok, as they have not compromised on the taste.<br /><br />Only issue was that all packets have some burnt chips, which taste bad. Kettle should take care when packing to ensure no burnt chips are there.<br /><br />Thanks to Amazon to get 24 bags for just 12 bucks with free shipping using their coupon."
533,31/08/08 04:00,4,neutral,Chips are not as tangy as I hoped or expected. Poore Brothers is a better choice for the hard-core Salt N Vinegar fans.
534,22/06/08 04:00,3,neutral,These bags had a lot of overcooked brown pieces. also felt very greasy. Had to keep wiping my fingers on a napkin.
535,12/07/07 04:00,3,neutral,"The first time I tried these, I thought, WOW! but I quickly found they were just too darn spicy and tart... Hard to enjoy the potato-chippiness of them when your mouth is under seige."
536,23/09/10 04:00,2,neutral,"Got these Kettle Chips Sea Salt & Vinegar (15 5oz bags) and was not impressed. Tasted kind of flat. I was eating some out of the bag, when I looked down into the bag and noticed a hole in the bag about the size of a sesame seed. Then I started looking at all the unopened bags and MANY of them had this type same hole. Some bags had multiple holes. One bag had a hole the size of a dime at the bottom of the bag like a rodent had got to it. The box they shipped in had NO holes so they were packed this way. So much for quality control and who ever let these ship should be fired. Needless to say Ill never be eating anymore Kettle products and expect a full refund from Kettle or Amazon.<br />M. Martin"
537,19/05/12 04:00,5,positive,"Chilling in the fridge seems to boost the flavor even more; and using them, rather than corn chips, to make nachos will have your tastebuds singing like Janet Jackson. (But without any of the associated wardrobe risks. (-:) HIGHLY recommended."
538,16/03/12 04:00,1,negative,"When originally produced in England  these were the best chips I had ever tasted but unfortunately since they were bought out by the US conglomerate they now taste plain nasty. Hard rather than crispy, are much thinner than they used  to be and lacking any  flavour , a real shame."
539,07/02/12 04:00,1,negative,after opening numerous bags I found that none of the chips had any flavoring on them. completely plain and gross. how does this even happen?
540,26/06/11 04:00,5,positive,"I was getting VERY worried, when I read some of the other reviews here.  Specifically, the One Star reviews, to which I always go, to see if the faults these other reviewers find with any merchandise would prevent me from buying it.<br /><br />WOW!  They sure seemed to hate the KETTLE CHIPS, BACKYARD BARBECUE 9-OUNCE BAGS, (PACK OF 12), that I had bought as 1 ounce bags, liked A LOT, decided to subscribe....and then, for good measure, got 2 orders of the 9 ounce bags.<br /><br />Yes...I love potato chips....especially these KETTLE CHIPS, BACKYARD BARBECUE FLAVOUR....but others seemed to really HATE them...or at least, hate how they had changed.<br />But then I realized they were talking about OTHER FLAVOURS!  Amazon, in its deep wisdom, has obviously seen fit to put ALL comments concerning ALL flavours of KETTLE, (and other brands of?????) potato chips, TOGETHER!<br /><br />Of course, this DOES have SOME advantages, because most potato-chip lovers, (like me!), enjoy eating several flavour, and brand varieties.  So, comparisons can be made easily.  Also, as were all potato-chip lovers, but each person has his or her very favourite flavour that they are reviewing, we are, here a sort of United Nations of Potato Chip Lovers....all different, but all united in our love of Potato Chips!  (The rest of the world can REALLY benefit from the example of our tightly-knit, but ever...er,...expanding...group here, I think! : )  But -- not at first realizing that these<br />different flavour reviews were all together, did cause me a little confusion and dismay.... at least to begin with.... (Amazon should have mentioned that this is the Kettle Potato Chip Review Forum! : )<br /><br />I am happy to report that KETTLE CHIPS, BACKYARD BARBEQUE FLAVOUR, are totally delicious!  (At least they are in the one-ounce bags...hopefully the same product in the 9 ounce bags will taste the same!)  These are definitely chips for ADULTS, however -- and/or children whose stronger-than-adult taste buds can withstand the very strong flavour of these chips.  They are NOT the strongest flavour I have ever had...that was from a jalapeno pepper chip which was far too strong for even me!<br />These Backyard Barbeque chips by Kettle, however, have just the right amount of sweetness, (with honey powder, onion and sugar), to take the edge of the stonger flavours<br />(paprika, chili pepper, cayenne pepper, and natural smoke flavour), of which there is less, (they come further down in the list of ingredients than the sweeteners.)<br /><br />The complete list of ingredients of these KETTLE BACKYARD BARBECUE CHIPS, (in the 1-ounce bags, and hopefully, in the 9 ounce bags as well), is as follows:<br /><br />Potatoes<br />Vegetable Oil, (Safflower and Sunflower Oil),<br />Honey Powder, (Dried cane sugar, honey),<br />Rice Powder<br />Sugar<br />Salt<br />Onion Powder<br />Tomato Powder<br />Paprika<br />Torula Yeast<br />Garlic Powder<br />Chili Pepper<br />Citric Acid<br />Cayenne Pepper<br />Paprika Oleoresin, (Colour)<br />Natural Smoke Flavour<br /><br />Naturally cooked, natural ingredients.  The combination is a true taste treat!<br /><br />Of course, as with all ptato chips, moderation is the key.<br />Potatoes contain a LOT of potassium....which gives energy and othr good things....but too much of which can damage kindneys.  The vegetable oil is great -- but too much oil, (as well as too much starch, from the potatoes), can hurt the eyes.  Natural smoke flavour is SO yummy....but it, (as well as sugar), has -- in very large amounts -- been linked to cancer production<br /><br />As far as the starch from the potatoes and oil go, this<br />can be ameliorated, (a bit), by drinking TEA...which is good for the eyes.  But as far as the potassium, (energy - good, too much -- bad for the kidneys), and the sugar and natural smoke flavour, (too much leading to cancer production) -- the only thing is to do what is good in everything.....M O D E R A T I O N...!<br /><br />Twice or three times a month, I allow myself to go on what I call a Potato Chip Diet.  I eat only one large bag, (or the equivalent in small ones), of potato chips all day.  I supplement this with tea, coffee, and lemonade, as well as several servings of Carnation Instant Breakfast Essentials, (I like the Dark Chocolate flavour)  This adds up to fewer calories than I would normally eat, if I had my normal three meals a day plus snacks.  It also teaches me to eat s-l-o-w-l-y, because that one big bag, (or many little bags), never lasts as long as Id like.  Anyway, with excercise and sensible eating, the rest of the month, (and keeping my scale nearby, and weighing myself at least twice a day, every day), Ive taken off ten pounds in the last three months! : )<br /><br />These BACKYARD BARBEQUE flavour potato chips from KETTLE,<br />are totally scrumptious.  Except for those jalapino chips, (which tasted good, but were far too spicy for my own taste buds), I have yet to meet a potato chip I didnt like to eat.  These Kettle BACKYARD BARBEQUE flavour potato chips, with their combination of potatoes, sweetness, and spices, have truly become one of my top five favourites....if not the VERY first favourite, of all!<br /><br />Flavoured potato PERFECTION!"
541,15/06/09 04:00,3,neutral,"These chips are okay.  Personally, I find the flavor combination on a greasy chip to be somewhat strange.  Theyre not necessarily bad but theyre the kind of chip where youre only going to be able to have three of four chips before the flavor loses its novelty."
542,28/09/10 04:00,1,negative,"Ive bought these at the local supermarket and enjoyed them although they are so salty that a few leave my tongue and roof of my mouth burning.  Keeps you from eating too many!  Occasionally I get really stale items from Amazon.com and this was one.  Unedible.  Beware of the quality of food items on this website that are on special as they can be very close to due dates or in this case, not expired but stale and unedible just the same."
543,24/04/08 04:00,4,neutral,"These chips are VERY GOOD!! I couldnt stop eating them. They didnt last very long.<br /><br />The reason I gave them 4 stars, instead of 5, is because I think the bags are a little hard to open. Im not sure why they need to make a potato chip bag that sturdy, you may need some scissors on hand to open them much easier."
544,11/02/12 04:00,1,negative,"Kettle Brand chips used to be so good...oily, crunchy, flavorful. I suspect the company has been bought out and the recipe has been changed for the worse. Now theyre no better than any other big name brand chip. Try the Good Health Kettle Style Olive Oil chips instead. They are as good as the Kettle Brand once was. R.I.P., Kettle Brand chips. :("
